,country,cases
75841,Togo,2238
75842,Trinidad and Tobago,5594
75843,Tunisia,54278
75844,Turkey,368513
75845,US,8845830
75846,Uganda,11767
75847,Ukraine,374023
75848,United Arab Emirates,129024
75849,United Kingdom,3
75850,United Kingdom,194
75851,United Kingdom,71
75852,United Kingdom,239
75853,United Kingdom,833
75839,Thailand,3763
75854,United Kingdom,13
75856,United Kingdom,352
75857,United Kingdom,13
75858,United Kingdom,703
75859,United Kingdom,942275
75860,Uruguay,2981
75861,Uzbekistan,66141
75862,Vanuatu,0
75863,Venezuela,90876
75864,Vietnam,1173
75865,West Bank and Gaza,51948
75866,Western Sahara,10
75867,Yemen,2061
75868,Zambia,16285
75735,Guatemala,106320
75855,United Kingdom,682
75838,Tanzania,509
75837,Tajikistan,10900
75836,Taiwan,550
75804,Peru,892497
75805,Philippines,375180
75806,Poland,299049
75807,Portugal,128392
75808,Qatar,131939
75809,Romania,222559
75810,Russia,1553028
75811,Rwanda,5129
75812,Saint Kitts and Nevis,19
75813,Saint Lucia,67
75814,Saint Vincent and the Grenadines,74
75815,San Marino,852
75816,Sao Tome and Principe,943
75817,Saudi Arabia,346047
75818,Senegal,15582
75819,Serbia,42208
75820,Seychelles,153
75834,Switzerland,135658
75833,Sweden,117913
75832,Suriname,5192
75831,Sudan,13765
75830,Sri Lanka,9205
75829,Spain,1136503
75802,Papua New Guinea,588
75828,South Sudan,2890
75826,Somalia,3941
75825,Solomon Islands,8
75824,Slovenia,28215
75823,Slovakia,48943
75822,Singapore,57987
75821,Sierra Leone,2354
75827,South Africa,719714
75869,Zimbabwe,8320
75734,Grenada,28
75732,Ghana,47775
75634,Burma,49072
75635,Burundi,559
75636,Cabo Verde,8548
75637,Cambodia,290
75638,Cameroon,21793
75639,Canada,26565
75640,Canada,13875
75641,Canada,0
75642,Canada,13
75643,Canada,4701
75644,Canada,337
75645,Canada,291
75646,Canada,9
75647,Canada,1102
75632,Bulgaria,45461
75648,Canada,75665
75650,Canada,102814
75651,Canada,2908
75652,Canada,22
75653,Canada,0
75654,Central African Republic,4863
75655,Chad,1468
75656,Chile,505530
75657,China,991
75658,China,942
75659,China,589
75660,China,432
75661,China,170
75662,China,1914
75663,China,260
75649,Canada,64
75664,China,147
75631,Brunei,148
75629,Botswana,6283
75733,Greece,34299
75600,Afghanistan,41145
75601,Albania,20040
75602,Algeria,57026
75603,Andorra,4517
75604,Angola,10074
75605,Antigua and Barbuda,124
75606,Argentina,1130533
75607,Armenia,82651
75608,Australia,114
75609,Australia,4411
75610,Australia,37
75611,Australia,1169
75612,Australia,495
75630,Brazil,5468270
75613,Australia,230
75615,Australia,765
75616,Austria,89496
75617,Azerbaijan,52137
75618,Bahamas,6549
75619,Bahrain,81022
75620,Bangladesh,403079
75621,Barbados,234
75622,Belarus,95545
75623,Belgium,368337
75624,Belize,3261
75625,Benin,2643
75626,Bhutan,346
75627,Bolivia,141321
75628,Bosnia and Herzegovina,44737
75614,Australia,20344
75665,China,171
75633,Burkina Faso,2466
75667,China,949
75702,Denmark,43174
75703,Diamond Princess,712
75704,Djibouti,5555
75705,Dominica,38
75706,Dominican Republic,125570
75707,Ecuador,164908
75708,Egypt,107030
75709,El Salvador,32925
75710,Equatorial Guinea,5083
75711,Eritrea,461
75712,Estonia,4590
75713,Eswatini,5886
75715,Fiji,33
75716,Finland,15378
75701,Denmark,17
75717,France,10404
75719,France,7605
75720,France,3552
75721,France,4366
75722,France,27
75723,France,5472
75724,France,83
75725,France,16
75726,France,566
75727,France,1240862
75728,Gabon,8957
75729,Gambia,3666
75730,Georgia,33858
75666,China,372
75731,Germany,479621
75718,France,7262
75700,Denmark,494
75714,Ethiopia,94820
75698,Cyprus,3930
75681,China,846
75680,China,454
75679,China,18
75678,China,75
75677,China,46
75676,China,283
75682,China,1155
75675,China,157
75673,China,672
75672,China,287
75671,China,1019
75670,China,68139
75699,Czechia,297013
75668,China,1284
75674,China,935
75683,China,212
75669,China,5310
75685,China,263
75684,China,737
75697,Cuba,6727
75696,Croatia,40999
75695,Cote d'Ivoire,20555
75694,Costa Rica,106553
75692,Congo (Brazzaville),5253
75693,Congo (Kinshasa),11211
75690,Colombia,1041935
75689,China,1283
75688,China,211
75687,China,947
75686,China,1
75691,Comoros,517
76049,Mexico,912811
76052,Mongolia,340
76051,Monaco,347
76050,Moldova,74233
76053,Montenegro,17746
76048,Mauritius,439
76042,Malaysia,30090
76046,Marshall Islands,2
76045,Malta,5866
76044,Mali,3537
76043,Maldives,11616
76054,Morocco,212038
76041,Malawi,5916
76047,Mauritania,7700
76055,Mozambique,12525
76062,Netherlands,330255
76057,Nepal,164718
76058,Netherlands,4472
76059,Netherlands,153
76060,Netherlands,944
76061,Netherlands,805
76063,New Zealand,1950
76064,Nicaragua,5514
76065,Niger,1219
76066,Nigeria,62521
76067,North Macedonia,29558
76068,Norway,19564
76069,Oman,114434
76070,Pakistan,332186
76040,Madagascar,16968
76056,Namibia,12858
76039,MS Zaandam,9
76007,Guinea-Bissau,2403
76037,Lithuania,13088
76071,Panama,132045
76008,Guyana,4098
76009,Haiti,9057
76010,Holy See,27
76011,Honduras,96150
76012,Hungary,68127
76013,Iceland,4719
76014,India,8088851
76015,Indonesia,404048
76016,Iran,596941
76017,Iraq,467755
76018,Ireland,60297
76019,Israel,313114
76020,Italy,616595
76038,Luxembourg,16356
76021,Jamaica,8927
76023,Jordan,65385
76024,Kazakhstan,111492
76025,Kenya,52612
76026,"Korea, South",26385
76027,Kosovo,18626
76028,Kuwait,124666
76029,Kyrgyzstan,57798
76030,Laos,24
76031,Latvia,5395
76032,Lebanon,77778
76033,Lesotho,1947
76034,Liberia,1426
76035,Libya,59656
76036,Liechtenstein,476
76022,Japan,99674
76139,Zimbabwe,8349
76138,Zambia,16325
76073,Paraguay,62050
76109,Thailand,3775
76110,Timor-Leste,30
76111,Togo,2296
76112,Trinidad and Tobago,5636
76113,Tunisia,54278
76114,Turkey,370832
76115,US,8936033
76116,Uganda,12201
76117,Ukraine,381664
76118,United Arab Emirates,130336
76119,United Kingdom,3
76120,United Kingdom,198
76121,United Kingdom,71
76122,United Kingdom,239
76108,Tanzania,509
76123,United Kingdom,836
76125,United Kingdom,688
76126,United Kingdom,352
76127,United Kingdom,13
76128,United Kingdom,703
76129,United Kingdom,965340
76130,Uruguay,3044
76131,Uzbekistan,66392
76132,Vanuatu,0
76133,Venezuela,91280
76134,Vietnam,1177
76135,West Bank and Gaza,52571
76136,Western Sahara,10
76137,Yemen,2062
76006,Guinea,12020
76124,United Kingdom,13
76107,Tajikistan,10939
76106,Taiwan,553
76105,Syria,5633
76074,Peru,894928
76075,Philippines,376935
76076,Poland,319205
76077,Portugal,132616
76078,Qatar,132150
76079,Romania,229040
76080,Russia,1570446
76081,Rwanda,5131
76082,Saint Kitts and Nevis,19
76083,Saint Lucia,76
76084,Saint Vincent and the Grenadines,74
76085,San Marino,928
76086,Sao Tome and Principe,944
76087,Saudi Arabia,346482
76088,Senegal,15593
76089,Serbia,43592
76090,Seychelles,153
76104,Switzerland,145044
76103,Sweden,121167
76102,Suriname,5197
76101,Sudan,13772
76100,Sri Lanka,9791
76099,Spain,1160083
76072,Papua New Guinea,589
76098,South Sudan,2903
76096,Somalia,3941
76095,Solomon Islands,8
76094,Slovenia,30705
76093,Slovakia,51728
76092,Singapore,57994
76091,Sierra Leone,2362
76097,South Africa,721770
76005,Guatemala,106790
75937,China,949
76003,Greece,35510
75904,Burma,50403
75905,Burundi,560
75906,Cabo Verde,8603
75907,Cambodia,291
75908,Cameroon,21793
75909,Canada,27042
75910,Canada,14109
75911,Canada,0
75912,Canada,13
75913,Canada,4894
75914,Canada,341
75915,Canada,291
75916,Canada,10
75917,Canada,1102
75903,Burkina Faso,2471
75918,Canada,76660
75920,Canada,103844
75921,Canada,2990
75922,Canada,23
75923,Canada,0
75924,Central African Republic,4863
75925,Chad,1473
75926,Chile,507050
75927,China,991
75928,China,942
75929,China,589
75930,China,436
75931,China,170
75932,China,1916
75933,China,260
75919,Canada,64
75934,China,147
75902,Bulgaria,48150
75900,Brazil,5494376
75870,Afghanistan,41268
75871,Albania,20315
75872,Algeria,57332
75873,Andorra,4567
75874,Angola,10269
75875,Antigua and Barbuda,124
75876,Argentina,1143800
75877,Armenia,85034
75878,Australia,114
75879,Australia,4417
75880,Australia,37
75881,Australia,1172
75882,Australia,496
75883,Australia,230
75901,Brunei,148
75884,Australia,20347
75886,Austria,93949
75887,Azerbaijan,53152
75888,Bahamas,6607
75889,Bahrain,81262
75890,Bangladesh,404760
75891,Barbados,234
75892,Belarus,96529
75893,Belgium,392258
75894,Belize,3261
75895,Benin,2643
75896,Bhutan,346
75897,Bolivia,141484
75898,Bosnia and Herzegovina,46639
75899,Botswana,6642
75885,Australia,766
75935,China,171
76004,Grenada,28
75938,China,1284
75973,Diamond Princess,712
75974,Djibouti,5558
75975,Dominica,38
75976,Dominican Republic,125913
75977,Ecuador,166302
75978,Egypt,107209
75979,El Salvador,33445
75980,Equatorial Guinea,5083
75981,Eritrea,461
75982,Estonia,4671
75983,Eswatini,5899
75984,Ethiopia,95301
75985,Fiji,34
75936,China,372
75972,Denmark,44034
75987,France,10425
75989,France,7605
75990,France,3552
75991,France,4366
75992,France,27
75993,France,5472
75994,France,83
75995,France,16
75996,France,566
75997,France,1288478
75998,Gabon,8957
75999,Gambia,3666
76000,Georgia,35567
76001,Germany,498354
76002,Ghana,48055
75988,France,7262
75971,Denmark,17
75986,Finland,15566
75969,Czechia,310068
75970,Denmark,494
75939,China,5313
75940,China,68139
75941,China,1019
75942,China,287
75943,China,672
75944,China,935
75945,China,157
75946,China,283
75948,China,75
75949,China,18
75950,China,454
75951,China,847
75952,China,1168
75953,China,212
75947,China,46
75955,China,265
75954,China,739
75967,Cuba,6766
75966,Croatia,43775
75965,Cote d'Ivoire,20628
75964,Costa Rica,107570
75963,Congo (Kinshasa),11211
75962,Congo (Brazzaville),5290
75968,Cyprus,4051
75960,Colombia,1053122
75959,China,1283
75958,China,212
75957,China,947
75956,China,1
75961,Comoros,517
76323,Montenegro,18066
76322,Mongolia,346
76321,Monaco,355
76320,Moldova,75201
76319,Mexico,918811
76318,Mauritius,441
76315,Malta,5942
76316,Marshall Islands,2
76314,Mali,3545
76313,Maldives,11643
76312,Malaysia,30889
76324,Morocco,215294
76317,Mauritania,7700
76325,Mozambique,12777
76341,Panama,132867
76327,Nepal,168235
76328,Netherlands,4494
76329,Netherlands,153
76330,Netherlands,958
76331,Netherlands,822
76332,Netherlands,341374
76333,New Zealand,1957
76334,Nicaragua,5514
76335,Niger,1220
76336,Nigeria,62691
76337,North Macedonia,30488
76338,Norway,20062
76339,Oman,114434
76340,Pakistan,332993
76326,Namibia,12907
76311,Malawi,5923
76278,Guyana,4143
76309,MS Zaandam,9
76342,Papua New Guinea,589
76279,Haiti,9057
76280,Holy See,27
76281,Honduras,96888
76282,Hungary,71413
76283,Iceland,4797
76284,India,8137119
76285,Indonesia,406945
76286,Iran,604952
76287,Iraq,470633
76288,Ireland,61059
76289,Israel,313701
76290,Italy,647674
76291,Jamaica,9005
76292,Japan,100450
76293,Jordan,69306
76294,Kazakhstan,111953
76308,Luxembourg,17134
76307,Lithuania,13823
76306,Liechtenstein,513
76305,Libya,60628
76304,Liberia,1426
76303,Lesotho,1953
76310,Madagascar,16968
76302,Lebanon,79529
76300,Laos,24
76299,Kyrgyzstan,58394
76298,Kuwait,125337
76297,Kosovo,19328
76296,"Korea, South",26511
76295,Kenya,53797
76301,Latvia,5679
76343,Paraguay,62596
76376,Taiwan,554
76345,Philippines,378933
76381,Togo,2312
76382,Trinidad and Tobago,5668
76383,Tunisia,58029
76384,Turkey,373154
76385,US,9033829
76386,Uganda,12410
76387,Ukraine,390272
76388,United Arab Emirates,131508
76389,United Kingdom,3
76390,United Kingdom,199
76391,United Kingdom,71
76392,United Kingdom,240
76393,United Kingdom,841
76394,United Kingdom,13
76380,Timor-Leste,30
76395,United Kingdom,693
76397,United Kingdom,13
76398,United Kingdom,703
76399,United Kingdom,989745
76400,Uruguay,3082
76401,Uzbekistan,66628
76402,Vanuatu,0
76403,Venezuela,91589
76404,Vietnam,1177
76405,West Bank and Gaza,53075
76406,Western Sahara,10
76407,Yemen,2062
76408,Zambia,16415
76409,Zimbabwe,8362
76277,Guinea-Bissau,2403
76396,United Kingdom,353
76344,Peru,897594
76379,Thailand,3780
76377,Tajikistan,10977
76346,Poland,340834
76347,Portugal,137272
76348,Qatar,132343
76349,Romania,235586
76350,Russia,1588433
76351,Rwanda,5134
76352,Saint Kitts and Nevis,19
76353,Saint Lucia,78
76354,Saint Vincent and the Grenadines,74
76355,San Marino,928
76356,Sao Tome and Principe,945
76357,Saudi Arabia,346880
76358,Senegal,15605
76359,Serbia,45137
76378,Tanzania,509
76360,Seychelles,153
76362,Singapore,58003
76363,Slovakia,55091
76364,Slovenia,32503
76365,Solomon Islands,8
76366,Somalia,3941
76367,South Africa,723682
76368,South Sudan,2903
76369,Spain,1185678
76370,Sri Lanka,10424
76371,Sudan,13804
76372,Suriname,5201
76373,Sweden,124355
76374,Switzerland,154251
76375,Syria,5683
76361,Sierra Leone,2365
76276,Guinea,12072
76275,Guatemala,107339
76140,Afghanistan,41334
76175,Burundi,582
76176,Cabo Verde,8694
76177,Cambodia,291
76178,Cameroon,21793
76179,Canada,27664
76180,Canada,14381
76181,Canada,0
76182,Canada,13
76183,Canada,5374
76184,Canada,342
76185,Canada,291
76186,Canada,10
76187,Canada,1104
76188,Canada,77655
76173,Burkina Faso,2477
76189,Canada,64
76191,Canada,3066
76192,Canada,23
76193,Canada,0
76194,Central African Republic,4866
76195,Chad,1483
76196,Chile,508571
76197,China,991
76198,China,942
76199,China,589
76200,China,436
76201,China,170
76202,China,1919
76203,China,260
76204,China,147
76190,Canada,104952
76205,China,171
76172,Bulgaria,51041
76170,Brazil,5516658
76274,Grenada,28
76141,Albania,20634
76142,Algeria,57651
76143,Andorra,4665
76144,Angola,10558
76145,Antigua and Barbuda,127
76146,Argentina,1157179
76147,Armenia,87432
76148,Australia,114
76149,Australia,4421
76150,Australia,38
76151,Australia,1171
76152,Australia,497
76153,Australia,230
76171,Brunei,148
76154,Australia,20347
76156,Austria,99576
76157,Azerbaijan,54174
76158,Bahamas,6644
76159,Bahrain,81466
76160,Bangladesh,406364
76161,Barbados,236
76162,Belarus,97499
76163,Belgium,412314
76164,Belize,3462
76165,Benin,2643
76166,Bhutan,348
76167,Bolivia,141631
76168,Bosnia and Herzegovina,48137
76169,Botswana,6642
76155,Australia,767
76206,China,373
76174,Burma,51496
76208,China,1284
76243,Diamond Princess,712
76244,Djibouti,5559
76245,Dominica,42
76246,Dominican Republic,126332
76247,Ecuador,167147
76248,Egypt,107376
76249,El Salvador,33445
76250,Equatorial Guinea,5083
76251,Eritrea,463
76252,Estonia,4771
76253,Eswatini,5909
76254,Ethiopia,95789
76255,Fiji,34
76256,Finland,15910
76257,France,10517
76258,France,7262
76259,France,7605
76207,China,949
76272,Ghana,48055
76271,Germany,517736
76270,Georgia,37263
76269,Gambia,3670
76268,Gabon,8968
76242,Denmark,45225
76267,France,1337693
76265,France,16
76264,France,83
76263,France,5659
76262,France,28
76261,France,4366
76260,France,3552
76266,France,566
76241,Denmark,17
76273,Greece,37196
76209,China,5320
76210,China,68139
76211,China,1020
76212,China,288
76213,China,672
76214,China,935
76215,China,157
76216,China,283
76217,China,46
76240,Denmark,494
76219,China,18
76220,China,454
76221,China,847
76222,China,1176
76223,China,212
76224,China,743
76218,China,75
76226,China,1
76225,China,270
76239,Czechia,323673
76238,Cyprus,4217
76237,Cuba,6801
76235,Cote d'Ivoire,20692
76234,Costa Rica,108866
76236,Croatia,46547
76232,Congo (Brazzaville),5290
76231,Comoros,537
76230,Colombia,1063151
76229,China,1286
76228,China,213
76227,China,953
76233,Congo (Kinshasa),11306
76590,Moldova,76040
76594,Morocco,219084
76593,Montenegro,18341
76592,Mongolia,346
76591,Monaco,359
76589,Mexico,924962
76582,Malaysia,31548
76587,Mauritania,7703
76586,Marshall Islands,2
76585,Malta,6042
76584,Mali,3554
76583,Maldives,11659
76588,Mauritius,441
76595,Mozambique,12869
76611,Panama,133598
76597,Nepal,170743
76581,Malawi,5930
76610,Pakistan,333970
76609,Oman,114434
76608,Norway,20331
76607,North Macedonia,31572
76606,Nigeria,62853
76596,Namibia,12935
76605,Niger,1220
76603,New Zealand,1959
76602,Netherlands,351178
76601,Netherlands,826
76600,Netherlands,970
76599,Netherlands,153
76598,Netherlands,4513
76604,Nicaragua,5514
76580,Madagascar,17111
76563,Jordan,72607
76578,Luxembourg,17134
76547,Guinea-Bissau,2413
76548,Guyana,4162
76549,Haiti,9057
76550,Holy See,27
76551,Honduras,96888
76552,Hungary,75321
76553,Iceland,4865
76554,India,8184082
76555,Indonesia,410088
76556,Iran,612772
76557,Iraq,472630
76558,Ireland,61456
76559,Israel,314422
76560,Italy,679430
76579,MS Zaandam,9
76561,Jamaica,9094
76564,Kazakhstan,112418
76565,Kenya,55192
76566,"Korea, South",26635
76567,Kosovo,19328
76568,Kuwait,125926
76569,Kyrgyzstan,58878
76570,Laos,24
76571,Latvia,5894
76572,Lebanon,81228
76573,Lesotho,1953
76574,Liberia,1426
76575,Libya,61095
76576,Liechtenstein,533
76577,Lithuania,14824
76562,Japan,101327
76612,Papua New Guinea,589
76546,Guinea,12072
76614,Peru,900180
76650,Timor-Leste,30
76651,Togo,2331
76652,Trinidad and Tobago,5692
76653,Tunisia,59813
76654,Turkey,375367
76655,US,9122666
76656,Uganda,12495
76657,Ukraine,399330
76658,United Arab Emirates,132629
76659,United Kingdom,3
76660,United Kingdom,199
76661,United Kingdom,71
76662,United Kingdom,240
76663,United Kingdom,841
76649,Thailand,3784
76664,United Kingdom,13
76666,United Kingdom,353
76667,United Kingdom,13
76668,United Kingdom,703
76669,United Kingdom,1011660
76670,Uruguay,3124
76671,Uzbekistan,66932
76672,Vanuatu,0
76673,Venezuela,92013
76674,Vietnam,1180
76675,West Bank and Gaza,53520
76676,Western Sahara,10
76677,Yemen,2063
76678,Zambia,16432
76679,Zimbabwe,8367
76665,United Kingdom,697
76648,Tanzania,509
76647,Tajikistan,11017
76646,Taiwan,555
76615,Philippines,380729
76616,Poland,362731
76617,Portugal,141279
76618,Qatar,132556
76619,Romania,241339
76620,Russia,1606267
76621,Rwanda,5137
76622,Saint Kitts and Nevis,19
76623,Saint Lucia,78
76624,Saint Vincent and the Grenadines,74
76625,San Marino,928
76626,Sao Tome and Principe,945
76627,Saudi Arabia,347282
76628,Senegal,15616
76629,Serbia,46954
76630,Seychelles,153
76631,Sierra Leone,2366
76645,Syria,5728
76644,Switzerland,154251
76643,Sweden,124355
76642,Suriname,5203
76641,Sudan,13804
76640,Sri Lanka,10663
76613,Paraguay,63185
76639,Spain,1185678
76637,South Africa,725452
76636,Somalia,3941
76635,Solomon Islands,8
76634,Slovenia,34307
76633,Slovakia,57664
76632,Singapore,58015
76638,South Sudan,2905
76545,Guatemala,107939
76544,Grenada,28
76543,Greece,39251
76445,Burundi,585
76446,Cabo Verde,8793
76447,Cambodia,291
76448,Cameroon,21793
76449,Canada,27664
76450,Canada,14381
76451,Canada,0
76452,Canada,13
76453,Canada,5723
76454,Canada,343
76455,Canada,291
76456,Canada,10
76457,Canada,1109
76458,Canada,78532
76443,Burkina Faso,2500
76459,Canada,64
76461,Canada,3144
76462,Canada,23
76463,Canada,0
76464,Central African Republic,4866
76465,Chad,1483
76466,Chile,510256
76467,China,991
76468,China,942
76469,China,589
76470,China,437
76471,China,177
76472,China,1922
76473,China,260
76474,China,147
76460,Canada,106016
76475,China,171
76442,Bulgaria,52844
76440,Brazil,5535605
76410,Afghanistan,41425
76411,Albania,20875
76412,Algeria,57942
76413,Andorra,4756
76414,Angola,10805
76415,Antigua and Barbuda,128
76416,Argentina,1166924
76417,Armenia,89813
76418,Australia,114
76419,Australia,4425
76420,Australia,38
76421,Australia,1172
76422,Australia,501
76423,Australia,230
76441,Brunei,148
